marca,modelo,numeracao,preco_atacado,preco_varejo,imagem_url,imagem_idx,fonte_url,min,max,imagem_local,cód.tenis,ocr_texto,__csv_origem,__marca,image2,image_link_github,image2_link_github
Adidas,Samba,35 – 39,"R$ 70,00","R$ 140,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-ADIDAS-SAMBA-R900-SMB-06-2-1024x1024.jpg?ssl=1&resize=1200%2C1200,14.0,https://rickatacado.com/adidas/,35.0,39.0,TENIS-ATACADO-ADIDAS-SAMBA-R900-SMB-06-2-1024x1024.jpg,R:900-SMB-06,R:900-SMB-06 - .,scraper_adidas.csv,Adidas,,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-ADIDAS-SAMBA-R900-SMB-06-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/nan
Adidas,Samba,35 – 39,"R$ 70,00","R$ 140,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-ADIDAS-SAMBA-R900-SMB-667-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,15.0,https://rickatacado.com/adidas/,35.0,39.0,TENIS-ATACADO-ADIDAS-SAMBA-R900-SMB-667-1-1024x1024.jpg,R:900-SMB-667,R:900-SMB-667,scraper_adidas.csv,Adidas,TENIS-ATACADO-ADIDAS-SAMBA-R900-SMB-667-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-ADIDAS-SAMBA-R900-SMB-667-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-ADIDAS-SAMBA-R900-SMB-667-2-1024x1024.jpg
Adidas,Adidas XLG,34 – 39,"R$ 85,00","R$ 170,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/Tenis-Atacado-Adidas-XLG-R-900-XLG-06-2-Photoroom-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,1.0,https://rickatacado.com/adidas/,34.0,39.0,Tenis-Atacado-Adidas-XLG-R-900-XLG-06-2-Photoroom-Photoroom-1024x1024.jpg,R:900-XLG-06,R:900-XLG-06,scraper_adidas.csv,Adidas,Tenis-Atacado-Adidas-XLG-R-900-XLG-06-Photoroom-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/Tenis-Atacado-Adidas-XLG-R-900-XLG-06-2-Photoroom-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/Tenis-Atacado-Adidas-XLG-R-900-XLG-06-Photoroom-Photoroom-1024x1024.jpg
Adidas,Adidas XLG,34 – 39,"R$ 85,00","R$ 170,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/Tenis-Atacado-Adidas-XLG-R-900-XLG-90-2-Photoroom-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,3.0,https://rickatacado.com/adidas/,34.0,39.0,Tenis-Atacado-Adidas-XLG-R-900-XLG-90-2-Photoroom-Photoroom-1024x1024.jpg,R:900-XLG-90,7i.ioaeen R:900-XLG-90,scraper_adidas.csv,Adidas,Tenis-Atacado-Adidas-XLG-R-900-XLG-90-Photoroom-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/Tenis-Atacado-Adidas-XLG-R-900-XLG-90-2-Photoroom-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/Tenis-Atacado-Adidas-XLG-R-900-XLG-90-Photoroom-Photoroom-1024x1024.jpg
Adidas,Adidas XLG,34 – 39,"R$ 85,00","R$ 170,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/Tenis-Atacado-Adidas-XLG-R-900-XLG-684-2-Photoroom-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,5.0,https://rickatacado.com/adidas/,34.0,39.0,Tenis-Atacado-Adidas-XLG-R-900-XLG-684-2-Photoroom-Photoroom-1024x1024.jpg,R:900-XLG-684,R:900-XLG-684,scraper_adidas.csv,Adidas,Tenis-Atacado-Adidas-XLG-R-900-XLG-684-Photoroom-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/Tenis-Atacado-Adidas-XLG-R-900-XLG-684-2-Photoroom-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/Tenis-Atacado-Adidas-XLG-R-900-XLG-684-Photoroom-Photoroom-1024x1024.jpg
Adidas,Adizero Boston,37 – 43,"R$ 60,00","R$ 132,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-06-2-Photoroom-2-1024x1024.jpg?ssl=1&resize=1200%2C1200,1.0,https://rickatacado.com/adidas/,37.0,43.0,TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-06-2-Photoroom-2-1024x1024.jpg,R:900-12-06,R:900-12-06,scraper_adidas.csv,Adidas,TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-06-Photoroom-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-06-2-Photoroom-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-06-Photoroom-2-1024x1024.jpg
Adidas,Adizero Boston,37 – 43,"R$ 60,00","R$ 132,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-638-2-Photoroom-2-1024x1024.jpg?ssl=1&resize=1200%2C1200,3.0,https://rickatacado.com/adidas/,37.0,43.0,TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-638-2-Photoroom-2-1024x1024.jpg,R:900-12-638,eet R:900-12-638,scraper_adidas.csv,Adidas,TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-638-Photoroom-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-638-2-Photoroom-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-638-Photoroom-2-1024x1024.jpg
Adidas,Adizero Boston,37 – 43,"R$ 60,00","R$ 132,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-908-2-Photoroom-2-1024x1024.jpg?ssl=1&resize=1200%2C1200,5.0,https://rickatacado.com/adidas/,37.0,43.0,TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-908-2-Photoroom-2-1024x1024.jpg,R:900-12-908,a. pI R:900-12-908,scraper_adidas.csv,Adidas,TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-908-Photoroom-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-908-2-Photoroom-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-908-Photoroom-2-1024x1024.jpg
Adidas,Adizero Boston,34 – 39,"R$ 60,00","R$ 132,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-09-2-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,7.0,https://rickatacado.com/adidas/,34.0,39.0,TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-09-2-Photoroom-1024x1024.jpg,R:900-12-09,R:900-12-09,scraper_adidas.csv,Adidas,TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-09-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-09-2-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-09-Photoroom-1024x1024.jpg
Adidas,Adizero Boston,34 – 39,"R$ 60,00","R$ 132,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-109-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,9.0,https://rickatacado.com/adidas/,34.0,39.0,TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-109-1-1024x1024.jpg,R:900-12-109,R:900-12-109,scraper_adidas.csv,Adidas,TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-109-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-109-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-109-2-1024x1024.jpg
Adidas,Adizero Boston,34 – 39,"R$ 60,00","R$ 132,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-538-2-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,11.0,https://rickatacado.com/adidas/,34.0,39.0,TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-538-2-Photoroom-1024x1024.jpg,R:900-12-538,. | R:900-12-538,scraper_adidas.csv,Adidas,TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-538-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-538-2-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-ADIDAS-ADIZERO-BOSTON-R-900-12-538-Photoroom-1024x1024.jpg
Adidas,Adidas KNIT,34 – 39,"R$ 105,00","R$ 210,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACDO-ADIDAS-KNIT-R-900-507-11-2-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,1.0,https://rickatacado.com/adidas/,34.0,39.0,TENIS-ATACDO-ADIDAS-KNIT-R-900-507-11-2-Photoroom-1024x1024.jpg,R:900-507-507-11,Io N Wee R:900-507-507-11,scraper_adidas.csv,Adidas,TENIS-ATACDO-ADIDAS-KNIT-R-900-507-11-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACDO-ADIDAS-KNIT-R-900-507-11-2-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACDO-ADIDAS-KNIT-R-900-507-11-Photoroom-1024x1024.jpg
Adidas,Adidas KNIT,34 – 39,"R$ 105,00","R$ 210,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACDO-ADIDAS-KNIT-R-900-507-13-2-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,3.0,https://rickatacado.com/adidas/,34.0,39.0,TENIS-ATACDO-ADIDAS-KNIT-R-900-507-13-2-Photoroom-1024x1024.jpg,R:900-507-507-13,ee Aiea Oe R:900-507-507-13,scraper_adidas.csv,Adidas,TENIS-ATACDO-ADIDAS-KNIT-R-900-507-13-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACDO-ADIDAS-KNIT-R-900-507-13-2-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACDO-ADIDAS-KNIT-R-900-507-13-Photoroom-1024x1024.jpg
Adidas,Adidas KNIT,34 – 39,"R$ 105,00","R$ 210,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACDO-ADIDAS-KNIT-R-900-507-14-2-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,5.0,https://rickatacado.com/adidas/,34.0,39.0,TENIS-ATACDO-ADIDAS-KNIT-R-900-507-14-2-Photoroom-1024x1024.jpg,R:900-507-507-14,wee oe ee R:900-507-507-14,scraper_adidas.csv,Adidas,TENIS-ATACDO-ADIDAS-KNIT-R-900-507-14-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACDO-ADIDAS-KNIT-R-900-507-14-2-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACDO-ADIDAS-KNIT-R-900-507-14-Photoroom-1024x1024.jpg
Adidas,Adidas KNIT,34 – 39,"R$ 105,00","R$ 210,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACDO-ADIDAS-KNIT-R-900-507-492-4-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,7.0,https://rickatacado.com/adidas/,34.0,39.0,TENIS-ATACDO-ADIDAS-KNIT-R-900-507-492-4-Photoroom-1024x1024.jpg,R:900-507-492-4,- | R:900-507-492-4,scraper_adidas.csv,Adidas,TENIS-ATACDO-ADIDAS-KNIT-R-900-507-492-4-2-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACDO-ADIDAS-KNIT-R-900-507-492-4-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACDO-ADIDAS-KNIT-R-900-507-492-4-2-Photoroom-1024x1024.jpg
Adidas,Sambae,34 – 39,"R$ 80,00","R$ 160,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-SAMBA-E-R-900-E-90-3-1024x1024.jpg?ssl=1&resize=1200%2C1200,1.0,https://rickatacado.com/adidas/,34.0,39.0,TENIS-ATACADO-SAMBA-E-R-900-E-90-3-1024x1024.jpg,R:900-E-06,R:900-E-06,scraper_adidas.csv,Adidas,TENIS-ATACADO-SAMBA-E-R-900-E-90-4-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-SAMBA-E-R-900-E-90-3-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-SAMBA-E-R-900-E-90-4-1024x1024.jpg
Adidas,Sambae,34 – 39,"R$ 80,00","R$ 160,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-SAMBA-E-R-900-E-739-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,3.0,https://rickatacado.com/adidas/,34.0,39.0,TENIS-ATACADO-SAMBA-E-R-900-E-739-1-1024x1024.jpg,R:900-E-739,R:900-E-739,scraper_adidas.csv,Adidas,TENIS-ATACADO-SAMBA-E-R-900-E-739-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-SAMBA-E-R-900-E-739-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-SAMBA-E-R-900-E-739-2-1024x1024.jpg
Adidas,Sambae,34 – 39,"R$ 80,00","R$ 160,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-SAMBA-E-R-900-E-90-1-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,5.0,https://rickatacado.com/adidas/,34.0,39.0,TENIS-ATACADO-SAMBA-E-R-900-E-90-1-1-1024x1024.jpg,R:900-E-90,R:900-E-90,scraper_adidas.csv,Adidas,TENIS-ATACADO-SAMBA-E-R-900-E-90-2-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-SAMBA-E-R-900-E-90-1-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-SAMBA-E-R-900-E-90-2-1-1024x1024.jpg
Adidas,Adidas 2000,38 – 43,"R$ 120,00","R$ 240,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Adidas-Adi2000-R900-ADI-01-2-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,1.0,https://rickatacado.com/adidas/,38.0,43.0,Tenis-Atacado-Adidas-Adi2000-R900-ADI-01-2-Photoroom-1024x1024.jpg,R:900-ADI-01,R:900-ADI-01,scraper_adidas.csv,Adidas,Tenis-Atacado-Adidas-Adi2000-R900-ADI-01-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/Tenis-Atacado-Adidas-Adi2000-R900-ADI-01-2-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/Tenis-Atacado-Adidas-Adi2000-R900-ADI-01-Photoroom-1024x1024.jpg
Adidas,Adidas 2000,38 – 43,"R$ 120,00","R$ 240,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Adidas-Adi2000-R900-ADI-06-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,3.0,https://rickatacado.com/adidas/,38.0,43.0,Tenis-Atacado-Adidas-Adi2000-R900-ADI-06-Photoroom-1024x1024.jpg,R:900-ADI-06,es we | h R:900-ADI-06,scraper_adidas.csv,Adidas,Tenis-Atacado-Adidas-Adi2000-R900-ADI-06-2-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/Tenis-Atacado-Adidas-Adi2000-R900-ADI-06-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/Tenis-Atacado-Adidas-Adi2000-R900-ADI-06-2-Photoroom-1024x1024.jpg
Adidas,Adidas 2000,38 – 43,"R$ 120,00","R$ 240,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Adidas-Adi2000-R900-ADI-612-2-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,5.0,https://rickatacado.com/adidas/,38.0,43.0,Tenis-Atacado-Adidas-Adi2000-R900-ADI-612-2-Photoroom-1024x1024.jpg,R:900-ADI-612,R:900-ADI-612,scraper_adidas.csv,Adidas,Tenis-Atacado-Adidas-Adi2000-R900-ADI-612-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/Tenis-Atacado-Adidas-Adi2000-R900-ADI-612-2-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/Tenis-Atacado-Adidas-Adi2000-R900-ADI-612-Photoroom-1024x1024.jpg
Adidas,Adidas 2000,38 – 43,"R$ 120,00","R$ 240,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Adidas-Adi2000-R900-ADI-861-2-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,7.0,https://rickatacado.com/adidas/,38.0,43.0,Tenis-Atacado-Adidas-Adi2000-R900-ADI-861-2-Photoroom-1024x1024.jpg,R:900-ADI-861,R:900-ADI-861,scraper_adidas.csv,Adidas,Tenis-Atacado-Adidas-Adi2000-R900-ADI-861-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/Tenis-Atacado-Adidas-Adi2000-R900-ADI-861-2-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/Tenis-Atacado-Adidas-Adi2000-R900-ADI-861-Photoroom-1024x1024.jpg
Adidas,Bad Bunny Sintético,34 – 43,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-BAD-BUNNY-SINT-R-900-NNY-06-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,1.0,https://rickatacado.com/adidas/,34.0,43.0,TENIS-ATACADO-BAD-BUNNY-SINT-R-900-NNY-06-1-1024x1024.jpg,R:900-NNY-06,R:900-NNY-06,scraper_adidas.csv,Adidas,TENIS-ATACADO-BAD-BUNNY-SINT-R-900-NNY-06-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-BAD-BUNNY-SINT-R-900-NNY-06-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-BAD-BUNNY-SINT-R-900-NNY-06-2-1024x1024.jpg
Adidas,Bad Bunny Sintético,34 – 43,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-BAD-BUNNY-SINT-R-900-NNY-25-1-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,3.0,https://rickatacado.com/adidas/,34.0,43.0,TENIS-ATACADO-BAD-BUNNY-SINT-R-900-NNY-25-1-1-1024x1024.jpg,R:900-NNY-25,R:900-NNY-25 : :,scraper_adidas.csv,Adidas,TENIS-ATACADO-BAD-BUNNY-SINT-R-900-NNY-25-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-BAD-BUNNY-SINT-R-900-NNY-25-1-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-BAD-BUNNY-SINT-R-900-NNY-25-2-1024x1024.jpg
Adidas,Adidas Clean Grafit,34 – 39,"R$ 85,00","R$ 170,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/tenis-atacado-adidas-celan-grafit-R-900-F3526-811-2-1024x1024.jpg?ssl=1&resize=1200%2C1200,1.0,https://rickatacado.com/adidas/,34.0,39.0,tenis-atacado-adidas-celan-grafit-R-900-F3526-811-2-1024x1024.jpg,R:900-F3526-811,R:900-F3526-811,scraper_adidas.csv,Adidas,tenis-atacado-adidas-celan-grafit-R-900-F3526-811-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/tenis-atacado-adidas-celan-grafit-R-900-F3526-811-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/tenis-atacado-adidas-celan-grafit-R-900-F3526-811-1-1024x1024.jpg
Adidas,Adidas Clean Grafit,34 – 39,"R$ 85,00","R$ 170,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/tenis-atacado-adidas-celan-grafit-R-900-F3526-822-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,3.0,https://rickatacado.com/adidas/,34.0,39.0,tenis-atacado-adidas-celan-grafit-R-900-F3526-822-1-1024x1024.jpg,R:900-F3526-822,R:900-F3526-822,scraper_adidas.csv,Adidas,tenis-atacado-adidas-celan-grafit-R-900-F3526-822-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/tenis-atacado-adidas-celan-grafit-R-900-F3526-822-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/tenis-atacado-adidas-celan-grafit-R-900-F3526-822-2-1024x1024.jpg
Adidas,Adidas Clean Grafit,34 – 39,"R$ 85,00","R$ 170,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/tenis-atacado-adidas-celan-grafit-R-900-F3526-844-1-1024x1024.jpg?ssl=1&resize=1200%2C1200,5.0,https://rickatacado.com/adidas/,34.0,39.0,tenis-atacado-adidas-celan-grafit-R-900-F3526-844-1-1024x1024.jpg,R:900-F3526-844,Sek R:900-F3526-844,scraper_adidas.csv,Adidas,tenis-atacado-adidas-celan-grafit-R-900-F3526-844-2-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/tenis-atacado-adidas-celan-grafit-R-900-F3526-844-1-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/tenis-atacado-adidas-celan-grafit-R-900-F3526-844-2-1024x1024.jpg
Adidas,Adidas Clean Grafit,34 – 39,"R$ 85,00","R$ 170,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/tenis-atacado-adidas-celan-grafit-R-900-F3526-866-1-Photoroom-1024x1024.jpg?ssl=1&resize=1200%2C1200,7.0,https://rickatacado.com/adidas/,34.0,39.0,tenis-atacado-adidas-celan-grafit-R-900-F3526-866-1-Photoroom-1024x1024.jpg,R:900-F3526-866,a VAIRD53 3 R:900-F3526-866,scraper_adidas.csv,Adidas,tenis-atacado-adidas-celan-grafit-R-900-F3526-866-2-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/tenis-atacado-adidas-celan-grafit-R-900-F3526-866-1-Photoroom-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/tenis-atacado-adidas-celan-grafit-R-900-F3526-866-2-Photoroom-1024x1024.jpg
Adidas,Adidas SL72,34 – 39,"R$ 103,00","R$ 206,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-ADIDADAS-SL72-R900-SL72-90-1-3-1024x1024.jpg?ssl=1&resize=1200%2C1200,1.0,https://rickatacado.com/adidas/,34.0,39.0,TENIS-ATACADO-ADIDADAS-SL72-R900-SL72-90-1-3-1024x1024.jpg,R:900-SL72-90,R:900-SL72-90,scraper_adidas.csv,Adidas,TENIS-ATACADO-ADIDADAS-SL72-R900-SL72-90-2-3-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-ADIDADAS-SL72-R900-SL72-90-1-3-1024x1024.jpg,https://raw.githubusercontent.com/leandro7373/repositorio_git/main/imagens_sem_codigo/TENIS-ATACADO-ADIDADAS-SL72-R900-SL72-90-2-3-1024x1024.jpg
