marca,modelo,numeracao,preco_atacado,preco_varejo,link_imagem1,link_imagem2,min,max
ADIDAS,CAMPO PREDATOR,38-43,"R$ 58,00","R$ 116,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/CHUTEIRA-ATACADO-R-100-CPDT-588-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/CHUTEIRA-ATACADO-R-100-CPDT-588-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,FUTSAL PREDATOR,38-43,"R$ 58,00","R$ 116,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/CHUTEIRA-ATACADO-R-100-FPDT-06-1-Photoroom-1024x1024.webp?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/CHUTEIRA-ATACADO-R-100-FPDT-06-2-Photoroom-1024x1024.webp?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,FUTSAL PREDATOR,38-43,"R$ 58,00","R$ 116,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/CHUTEIRA-ATACADO-R-100-FPDT-588-1-Photoroom-1024x1024.webp?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/CHUTEIRA-ATACADO-R-100-FPDT-588-2-Photoroom-1024x1024.webp?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,FUTSAL PREDATOR,38-43,"R$ 58,00","R$ 116,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/CHUTEIRA-ATACADO-R-100-FPDT-908-1-Photoroom-1024x1024.webp?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/CHUTEIRA-ATACADO-R-100-FPDT-908-2-Photoroom-1024x1024.webp?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,SOCIETY PREDATOR,38-43,"R$ 58,00","R$ 116,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/CHUTEIRA-ATACADO-R-100-SPDT-06-1-Photoroom-1024x1024.webp?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/CHUTEIRA-ATACADO-R-100-SPDT-06-2-Photoroom-1024x1024.webp?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,SOCIETY PREDATOR,38-43,"R$ 58,00","R$ 116,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/CHUTEIRA-ATACADO-R-100-SPDT-588-1-Photoroom-1024x1024.webp?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/CHUTEIRA-ATACADO-R-100-SPDT-588-2-Photoroom-1024x1024.webp?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,SOCIETY PREDATOR,38-43,"R$ 58,00","R$ 116,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/CHUTEIRA-ATACADO-R-100-SPDT-908-1-Photoroom-1024x1024.webp?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/CHUTEIRA-ATACADO-R-100-SPDT-908-2-Photoroom-1024x1024.webp?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,SAMBAE,34-39,"R$ 80,00","R$ 160,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-SAMBA-E-R-900-E-90-3-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-SAMBA-E-R-900-E-90-4-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,39
ADIDAS,SAMBAE,34-39,"R$ 80,00","R$ 160,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-SAMBA-E-R-900-E-739-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-SAMBA-E-R-900-E-739-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,39
ADIDAS,SAMBAE,34-39,"R$ 80,00","R$ 160,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-SAMBA-E-R-900-E-90-1-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-SAMBA-E-R-900-E-90-2-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,39
ADIDAS,ADIDAS 2000,38-43,"R$ 120,00","R$ 240,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Adidas-Adi2000-R900-ADI-01-2-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Adidas-Adi2000-R900-ADI-01-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,ADIDAS 2000,38-43,"R$ 120,00","R$ 240,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Adidas-Adi2000-R900-ADI-06-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Adidas-Adi2000-R900-ADI-06-2-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,ADIDAS 2000,38-43,"R$ 120,00","R$ 240,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Adidas-Adi2000-R900-ADI-612-2-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Adidas-Adi2000-R900-ADI-612-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,ADIDAS 2000,38-43,"R$ 120,00","R$ 240,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Adidas-Adi2000-R900-ADI-861-2-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Adidas-Adi2000-R900-ADI-861-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,ADIDAS 2000,38-43,"R$ 120,00","R$ 240,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Captura-de-tela-2025-09-18-162346-1.png?resize=683%2C683&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Captura-de-tela-2025-09-18-162427-2.png?resize=672%2C672&strip=info&ssl=1,38,43
ADIDAS,BAD BUNNY SINTÉTICO,34-43,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-BAD-BUNNY-SINT-R-900-NNY-06-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-BAD-BUNNY-SINT-R-900-NNY-06-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
ADIDAS,BAD BUNNY SINTÉTICO,34-43,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-BAD-BUNNY-SINT-R-900-NNY-25-1-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-BAD-BUNNY-SINT-R-900-NNY-25-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
ADIDAS,ADIDAS BREAK NET,38-43,"R$ 125,00","R$ 250,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/ADIDAS-BREAK-NET-R-900-550-06-1-2.png?resize=681%2C681&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/ADIDAS-BREAK-NET-R-900-550-06-2-2.png?resize=677%2C677&strip=info&ssl=1,38,43
ADIDAS,ADIDAS BREAK NET,38-43,"R$ 125,00","R$ 250,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/ADIDAS-BREAK-NET-R-900-550-90-1-1.png?resize=679%2C679&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/ADIDAS-BREAK-NET-R-900-550-90-2-1.png?resize=681%2C681&strip=info&ssl=1,38,43
ADIDAS,ADIDAS CLEAN GRAFIT,34-39,"R$ 85,00","R$ 170,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/tenis-atacado-adidas-celan-grafit-R-900-F3526-811-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/tenis-atacado-adidas-celan-grafit-R-900-F3526-811-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,39
ADIDAS,ADIDAS CLEAN GRAFIT,34-39,"R$ 85,00","R$ 170,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/tenis-atacado-adidas-celan-grafit-R-900-F3526-822-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/tenis-atacado-adidas-celan-grafit-R-900-F3526-822-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,39
ADIDAS,ADIDAS CLEAN GRAFIT,34-39,"R$ 85,00","R$ 170,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/tenis-atacado-adidas-celan-grafit-R-900-F3526-844-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/tenis-atacado-adidas-celan-grafit-R-900-F3526-844-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,39
ADIDAS,ADIDAS CLEAN GRAFIT,34-39,"R$ 85,00","R$ 170,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/tenis-atacado-adidas-celan-grafit-R-900-F3526-866-1-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/tenis-atacado-adidas-celan-grafit-R-900-F3526-866-2-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,39
ADIDAS,ADIDAS SL72,34-39,"R$ 103,00","R$ 206,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-ADIDADAS-SL72-R900-SL72-90-1-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-ADIDADAS-SL72-R900-SL72-90-2-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,39
ADIDAS,ADIDAS SL72,34-39,"R$ 103,00","R$ 206,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-ADIDADAS-SL72-R900-SL72-92-1-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-ADIDADAS-SL72-R900-SL72-92-2-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,39
ADIDAS,ADIDAS SL72,34-39,"R$ 103,00","R$ 206,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-ADIDADAS-SL72-R900-SL72-729-1-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-ADIDADAS-SL72-R900-SL72-729-2-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,39
ADIDAS,ADIDAS SL72,34-39,"R$ 103,00","R$ 206,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-ADIDADAS-SL72-R900-SL72-796-1-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-ADIDADAS-SL72-R900-SL72-796-2-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,39
ADIDAS,BAD BUNNY X CAMPUS COURO,34-43,"R$ 130,00","R$ 260,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-BAD-BUNNY-CAMPUS-R900-NNY-478-2-2-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-BAD-BUNNY-CAMPUS-R900-NNY-478-2-Photoroom-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
ADIDAS,BAD BUNNY X CAMPUS COURO,34-43,"R$ 130,00","R$ 260,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-BAD-BUNNY-CAMPUS-R900-NNY-478-3-2-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-BAD-BUNNY-CAMPUS-R900-NNY-478-3-Photoroom-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
ADIDAS,BAD BUNNY X CAMPUS COURO,34-43,"R$ 130,00","R$ 260,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-BAD-BUNNY-CAMPUS-R900-NNY-478-6-2-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-BAD-BUNNY-CAMPUS-R900-NNY-478-6-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
ADIDAS,BAD BUNNY X CAMPUS COURO,34-43,"R$ 130,00","R$ 260,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-BAD-BUNNY-CAMPUS-R900-NNY-478-11-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-BAD-BUNNY-CAMPUS-R900-NNY-478-11-2-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
ADIDAS,BAD BUNNY X CAMPUS COURO,34-43,"R$ 130,00","R$ 260,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/IMG_0331-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/IMG_0332.png?resize=685%2C685&strip=info&ssl=1,34,43
ADIDAS,NEW PRO,38-43,"R$ 95,00","R$ 200,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATCADO-ADIDAS-NEW-PRO-R_817-1-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATCADO-ADIDAS-NEW-PRO-R_817-2-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,NEW PRO,38-43,"R$ 95,00","R$ 200,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATCADO-ADIDAS-NEW-PRO-R_900-NP-29-2-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATCADO-ADIDAS-NEW-PRO-R_900-NP-29-1-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,NEW PRO,38-43,"R$ 95,00","R$ 200,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATCADO-ADIDAS-NEW-PRO-R_900-NP-474-1-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATCADO-ADIDAS-NEW-PRO-R_900-NP-474-2-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,NEW PRO,34-39,"R$ 95,00","R$ 200,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATCADO-ADIDAS-NEW-PRO-R_900-NP-867-2-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATCADO-ADIDAS-NEW-PRO-R_900-NP-867-3-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,39
ADIDAS,ADIDAS CAMPUS SINTÉTICO,34-43,"R$ 85,00","R$ 200,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adida-campus-S-R-900-C01-01-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adida-campus-S-R-900-C01-01-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
ADIDAS,ADIDAS CAMPUS SINTÉTICO,34-43,"R$ 85,00","R$ 200,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adida-campus-S-R-900-C01-06-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adida-campus-S-R-900-C01-06-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
ADIDAS,ADIDAS CAMPUS SINTÉTICO,34-43,"R$ 85,00","R$ 200,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adida-campus-S-R-900-C01-25-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adida-campus-S-R-900-C01-25-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
ADIDAS,ADIDAS CAMPUS SINTÉTICO,34-43,"R$ 85,00","R$ 200,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adida-campus-S-R-900-C01-90-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adida-campus-S-R-900-C01-90-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
ADIDAS,ADIDAS CAMPUS SINTÉTICO,34-43,"R$ 85,00","R$ 200,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adida-campus-S-R-900-C01-425-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adida-campus-S-R-900-C01-425-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
ADIDAS,ADIDAS CAMPUS SINTÉTICO,34-43,"R$ 85,00","R$ 200,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adida-campus-S-R-900-C01-817-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adida-campus-S-R-900-C01-817-1-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
ADIDAS,ADIDAS CAMPUS SINTÉTICO,34-43,"R$ 85,00","R$ 200,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adida-campus-S-R-900-C01-817-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adida-campus-S-R-900-C01-817-3-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
ADIDAS,ADIDAS CAMPUS PREMIUM COURO,34-43,"R$ 115,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_900-CPS-25-1-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_900-CPS-25-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
ADIDAS,ADIDAS CAMPUS PREMIUM COURO,34-43,"R$ 115,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_900-CPS-29-1-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_900-CPS-29-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
ADIDAS,ADIDAS CAMPUS PREMIUM COURO,34-43,"R$ 115,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_900-CPS-71-1-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_900-CPS-71-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
ADIDAS,ADIDAS CAMPUS PREMIUM COURO,34-43,"R$ 115,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_900-CPS-238-2-1-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_900-CPS-238-2-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
ADIDAS,ADIDAS CAMPUS PREMIUM COURO,34-43,"R$ 115,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_900-CPS-915-1-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_900-CPS-915-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
ADIDAS,ADIDAS CAMPUS PREMIUM COURO,34-39,"R$ 115,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_900-CPS-65-1-Photoroom-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_900-CPS-65-Photoroom-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,39
ADIDAS,ADIDAS CAMPUS PREMIUM COURO,34-39,"R$ 115,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_900-CPS-915-1-Photoroom-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/R_900-CPS-915-Photoroom-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,39
ADIDAS,YEEZY BOOST 350,38-43,"R$ 160,00","R$ 320,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adidas-R-1300-B350-01-3-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adidas-R-1300-B350-01-4-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,YEEZY BOOST 350,38-43,"R$ 160,00","R$ 320,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adidas-R-1300-B350-115-1-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adidas-R-1300-B350-115-2-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,YEEZY BOOST 350,38-43,"R$ 160,00","R$ 320,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adidas-R-1300-B350-01-1-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/tenis-atacado-adidas-R-1300-B350-01-2-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,YEEZY OLIVE,38-43,"R$ 160,00","R$ 320,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATCADO-ADIDAS-YEEZY-R-990-SPLY-06-1-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATCADO-ADIDAS-YEEZY-R-990-SPLY-06-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,YEEZY OLIVE,38-43,"R$ 160,00","R$ 320,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATCADO-ADIDAS-YEEZY-R-990-SPLY-18-1-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATCADO-ADIDAS-YEEZY-R-990-SPLY-18-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,YEEZY OLIVE,38-43,"R$ 160,00","R$ 320,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATCADO-ADIDAS-YEEZY-R-990-SPLY-90-1-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATCADO-ADIDAS-YEEZY-R-990-SPLY-90-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,YEEZY OLIVE,38-43,"R$ 160,00","R$ 320,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATCADO-ADIDAS-YEEZY-R-990-SPLY-854-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATCADO-ADIDAS-YEEZY-R-990-SPLY-854-2-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,38,43
ADIDAS,ADIDAS SUPERSTAR,34-43,"R$ 60,00","R$ 120,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-ADIDAS-SUPERSTAR-R-900-036-06-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-ADIDAS-SUPERSTAR-R-900-036-06-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
ADIDAS,ADIDAS SUPERSTAR,34-43,"R$ 60,00","R$ 120,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-ADIDAS-SUPERSTAR-R-900-036-90-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-ADIDAS-SUPERSTAR-R-900-036-90-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
